Lab_Name,LabID,Project,Agency,SiteName,MLID,Date,SampleType,SampleDepth,SampleZone,CollectionProcedure,Taxon,AlgalDivision,NumberinStand,RankinStand,RelativeDensity,NaturalUnitsperML,CellperML,CellVolume(µ³/mL),Comments,Notes,stratum,shannon-wiener index,species evenness,species richness,total number of taxa in stand,taxon_grouped,Taxon,
Rushforth Phycology,SR090190,Utah Lake,DWQ,UTAH LAKE GOSHEN BAY SOUTHWEST END,4917600,6/22/2009,Total Plankton Sample,,Surface,Water column,centric diatoms,Bacillariophyta,116,1,50,278.4,278,194880,,,,,,,,,,
Rushforth Phycology,SR090190,Utah Lake,DWQ,UTAH LAKE GOSHEN BAY SOUTHWEST END,4917600,6/22/2009,Total Plankton Sample,,Surface,Water column,Melosira granulata var. angustissima,Bacillariophyta,6,2,17,14.4,130,66240,,,,,,,,,,
Rushforth Phycology,SR090190,Utah Lake,DWQ,UTAH LAKE GOSHEN BAY SOUTHWEST END,4917600,6/22/2009,Total Plankton Sample,,Surface,Water column,Oocystis borgei,Chlorophyta,1,7,2.5,2.4,10,9600,,,,,,,,,,
Rushforth Phycology,SR090190,Utah Lake,DWQ,UTAH LAKE GOSHEN BAY SOUTHWEST END,4917600,6/22/2009,Total Plankton Sample,,Surface,Water column,pennate diatoms,Bacillariophyta,27,3,13.3,64.8,65,51840,,,,,,,,,,
Rushforth Phycology,SR090190,Utah Lake,DWQ,UTAH LAKE GOSHEN BAY SOUTHWEST END,4917600,6/22/2009,Total Plankton Sample,,Surface,Water column,Pteromonas species,Chlorophyta,3,8,0.9,7.2,7,3312,,,,,,,,,,
Rushforth Phycology,SR090190,Utah Lake,DWQ,UTAH LAKE GOSHEN BAY SOUTHWEST END,4917600,6/22/2009,Total Plankton Sample,,Surface,Water column,Scenedesmus quadricauda,Chlorophyta,1,5,5.5,2.4,10,21600,,,,,,,,,,
Rushforth Phycology,SR090190,Utah Lake,DWQ,UTAH LAKE GOSHEN BAY SOUTHWEST END,4917600,6/22/2009,Total Plankton Sample,,Surface,Water column,Schroederia setigera,Chlorophyta,1,4,6.2,2.4,2,24000,,,,,,,,,,
Rushforth Phycology,SR090190,Utah Lake,DWQ,UTAH LAKE GOSHEN BAY SOUTHWEST END,4917600,6/22/2009,Total Plankton Sample,,Surface,Water column,unknown filamentous cyanophyta,Cyanophyta,5,6,4.6,12,420,18000,,,,,,,,,,
Rushforth Phycology,SR090191,Utah Lake,DWQ,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,6/22/2009,Total Plankton Sample,,Surface,Water column,centric diatoms,Bacillariophyta,3,7,0.4,7.2,7,5040,,,,,,,,,,
Rushforth Phycology,SR090191,Utah Lake,DWQ,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,6/22/2009,Total Plankton Sample,,Surface,Water column,Closterum species,Chlorophyta,1,2,5.3,2.4,2,72000,,,,,,,,,,
Rushforth Phycology,SR090191,Utah Lake,DWQ,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,6/22/2009,Total Plankton Sample,,Surface,Water column,Gomphosphaeria species,Cyanophyta,3,3,5.3,7.2,504,72000,,,,,,,,,,
Rushforth Phycology,SR090191,Utah Lake,DWQ,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,6/22/2009,Total Plankton Sample,,Surface,Water column,Melosira granulata var. angustissima,Bacillariophyta,104,1,85.2,249.6,"2,246",1148160,,,,,,,,,,
Rushforth Phycology,SR090191,Utah Lake,DWQ,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,6/22/2009,Total Plankton Sample,,Surface,Water column,Oocystis borgei,Chlorophyta,2,5,1.4,4.8,19,19200,,,,,,,,,,
Rushforth Phycology,SR090191,Utah Lake,DWQ,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,6/22/2009,Total Plankton Sample,,Surface,Water column,Pteromonas species,Chlorophyta,6,6,0.5,14.4,14,6624,,,,,,,,,,
Rushforth Phycology,SR090191,Utah Lake,DWQ,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,6/22/2009,Total Plankton Sample,,Surface,Water column,Schroederia setigera,Chlorophyta,1,4,1.8,2.4,2,24000,,,,,,,,,,
Rushforth Phycology,SR090191,Utah Lake,DWQ,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,6/22/2009,Total Plankton Sample,,Surface,Water column,unknown spherical cyanophyta,Cyanophyta,3,8,0,7.2,7,21.6,,,,,,,,,,
Rushforth Phycology,SR090192,Utah Lake,DWQ,UTAH LAKE 1 MI EAST OF PELICAN POINT,4917370,6/22/2009,Total Plankton Sample,,Surface,Water column,Aphanizomenon flos-aquae,Cyanophyta,1,1,34.7,2.4,146,45600,,,,,,,,,,
Rushforth Phycology,SR090192,Utah Lake,DWQ,UTAH LAKE 1 MI EAST OF PELICAN POINT,4917370,6/22/2009,Total Plankton Sample,,Surface,Water column,centric diatoms,Bacillariophyta,6,4,7.7,14.4,14,10080,,,,,,,,,,
Rushforth Phycology,SR090192,Utah Lake,DWQ,UTAH LAKE 1 MI EAST OF PELICAN POINT,4917370,6/22/2009,Total Plankton Sample,,Surface,Water column,Melosira granulata var. angustissima,Bacillariophyta,4,2,33.6,9.6,86,44160,,,,,,,,,,
Rushforth Phycology,SR090192,Utah Lake,DWQ,UTAH LAKE 1 MI EAST OF PELICAN POINT,4917370,6/22/2009,Total Plankton Sample,,Surface,Water column,pennate diatoms,Bacillariophyta,4,5,5.8,9.6,10,7680,,,,,,,,,,
Rushforth Phycology,SR090192,Utah Lake,DWQ,UTAH LAKE 1 MI EAST OF PELICAN POINT,4917370,6/22/2009,Total Plankton Sample,,Surface,Water column,Schroederia setigera,Chlorophyta,1,3,18.2,2.4,2,24000,,,,,,,,,,
Rushforth Phycology,SR090189,Utah Lake,DWQ,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,4917770,6/22/2009,Total Plankton Sample,,Surface,Water column,centric diatoms,Bacillariophyta,3,4,1.5,7.2,7,5040,,,,,,,,,,
Rushforth Phycology,SR090189,Utah Lake,DWQ,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,4917770,6/22/2009,Total Plankton Sample,,Surface,Water column,Melosira granulata var. angustissima,Bacillariophyta,25,1,81.4,60,540,276000,,,,,,,,,,
Rushforth Phycology,SR090189,Utah Lake,DWQ,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,4917770,6/22/2009,Total Plankton Sample,,Surface,Water column,pennate diatoms,Bacillariophyta,6,3,3.4,14.4,14,11520,,,,,,,,,,
Rushforth Phycology,SR090189,Utah Lake,DWQ,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,4917770,6/22/2009,Total Plankton Sample,,Surface,Water column,Pteromonas species,Chlorophyta,3,5,1,7.2,7,3312,,,,,,,,,,
Rushforth Phycology,SR090189,Utah Lake,DWQ,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,4917770,6/22/2009,Total Plankton Sample,,Surface,Water column,Scenedesmus quadricauda,Chlorophyta,2,2,12.7,4.8,19,43200,,,,,,,,,,
Rushforth Phycology,SR090195,Utah Lake,DWQ,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,6/22/2009,Total Plankton Sample,,Surface,Water column,Aphanizomenon flos-aquae,Cyanophyta,201,1,36.8,482.4,"29,426",9165600,,,,,,,,,,
Rushforth Phycology,SR090195,Utah Lake,DWQ,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,6/22/2009,Total Plankton Sample,,Surface,Water column,centric diatoms,Bacillariophyta,44,10,0.3,105.6,106,73920,,,,,,,,,,
Rushforth Phycology,SR090195,Utah Lake,DWQ,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,6/22/2009,Total Plankton Sample,,Surface,Water column,Euglena species,Euglenophyta,1,13,0.1,2.4,2,17760,,,,,,,,,,
Rushforth Phycology,SR090195,Utah Lake,DWQ,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,6/22/2009,Total Plankton Sample,,Surface,Water column,Gomphosphaeria species,Cyanophyta,1,12,0.1,2.4,168,24000,,,,,,,,,,
Rushforth Phycology,SR090195,Utah Lake,DWQ,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,6/22/2009,Total Plankton Sample,,Surface,Water column,Melosira granulata var. angustissima,Bacillariophyta,546,2,24.2,1310.4,"11,794",6027840,,,,,,,,,,
Rushforth Phycology,SR090195,Utah Lake,DWQ,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,6/22/2009,Total Plankton Sample,,Surface,Water column,Oocystis borgei,Chlorophyta,27,7,1,64.8,259,259200,,,,,,,,,,
Rushforth Phycology,SR090195,Utah Lake,DWQ,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,6/22/2009,Total Plankton Sample,,Surface,Water column,Pediastrum duplex,Chlorophyta,40,3,21,96,"4,032",5228544,,,,,,,,,,
Rushforth Phycology,SR090195,Utah Lake,DWQ,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,6/22/2009,Total Plankton Sample,,Surface,Water column,pennate diatoms,Bacillariophyta,43,9,0.3,103.2,103,82560,,,,,,,,,,
Rushforth Phycology,SR090195,Utah Lake,DWQ,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,6/22/2009,Total Plankton Sample,,Surface,Water column,Pteromonas species,Chlorophyta,1078,5,4.8,2587.2,"2,587",1190112,,,,,,,,,,
Rushforth Phycology,SR090195,Utah Lake,DWQ,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,6/22/2009,Total Plankton Sample,,Surface,Water column,Scenedesmus bijuga,Chlorophyta,2,14,0,4.8,19,9600,,,,,,,,,,
Rushforth Phycology,SR090195,Utah Lake,DWQ,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,6/22/2009,Total Plankton Sample,,Surface,Water column,Scenedesmus dimorphus,Chlorophyta,22,11,0.3,52.8,211,73920,,,,,,,,,,
Rushforth Phycology,SR090195,Utah Lake,DWQ,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,6/22/2009,Total Plankton Sample,,Surface,Water column,Scenedesmus quadricauda,Chlorophyta,102,4,8.8,244.8,979,2203200,,,,,,,,,,
Rushforth Phycology,SR090195,Utah Lake,DWQ,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,6/22/2009,Total Plankton Sample,,Surface,Water column,Scenedesmus species,Chlorophyta,1,16,0,2.4,10,3600,,,,,,,,,,
Rushforth Phycology,SR090195,Utah Lake,DWQ,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,6/22/2009,Total Plankton Sample,,Surface,Water column,Schroederia setigera,Chlorophyta,4,8,0.4,9.6,10,96000,,,,,,,,,,
Rushforth Phycology,SR090195,Utah Lake,DWQ,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,6/22/2009,Total Plankton Sample,,Surface,Water column,Spherical chlorophyta,Chlorophyta,1,17,0,2.4,2,960,,,,,,,,,,
Rushforth Phycology,SR090195,Utah Lake,DWQ,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,6/22/2009,Total Plankton Sample,,Surface,Water column,Staurastrum gracile,Chlorophyta,3,6,1.9,7.2,7,468000,,,,,,,,,,
Rushforth Phycology,SR090195,Utah Lake,DWQ,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,6/22/2009,Total Plankton Sample,,Surface,Water column,Tetraedron species,Chlorophyta,4,15,0,9.6,10,7680,,,,,,,,,,
Rushforth Phycology,SR090193,Utah Lake,DWQ,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,4917310,6/22/2009,Total Plankton Sample,,Surface,Water column,Melosira granulata var. angustissima,Bacillariophyta,2,1,100,2.4,22,11040,,,,,,,,,,
Rushforth Phycology,SR090196,Utah Lake,DWQ,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,4917520,6/22/2009,Total Plankton Sample,,Surface,Water column,centric diatoms,Bacillariophyta,2,5,6.5,4.8,5,3360,,,,,,,,,,
Rushforth Phycology,SR090196,Utah Lake,DWQ,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,4917520,6/22/2009,Total Plankton Sample,,Surface,Water column,Melosira granulata var. angustissima,Bacillariophyta,1,2,21.3,2.4,22,11040,,,,,,,,,,
Rushforth Phycology,SR090196,Utah Lake,DWQ,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,4917520,6/22/2009,Total Plankton Sample,,Surface,Water column,Oocystis borgei,Chlorophyta,1,3,18.5,2.4,10,9600,,,,,,,,,,
Rushforth Phycology,SR090196,Utah Lake,DWQ,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,4917520,6/22/2009,Total Plankton Sample,,Surface,Water column,pennate diatoms,Bacillariophyta,2,4,7.4,4.8,5,3840,,,,,,,,,,
Rushforth Phycology,SR090196,Utah Lake,DWQ,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,4917520,6/22/2009,Total Plankton Sample,,Surface,Water column,Schroederia setigera,Chlorophyta,1,1,46.3,2.4,2,24000,,,,,,,,,,
Rushforth Phycology,SR080446,Utah Lake,DWQ,UTAH LAKE GOSHEN BAY SOUTHWEST END,4917600,9/17/2008,Total Plankton Sample,,,Water column,Dolichospermum flosaquae,Cyanophyta,21,3,16.5,50.4,"1,865",1915200,,,,,,,,,,
Rushforth Phycology,SR080446,Utah Lake,DWQ,UTAH LAKE GOSHEN BAY SOUTHWEST END,4917600,9/17/2008,Total Plankton Sample,,,Water column,Ankistrodesmus falcatus,Chlorophyta,33,16,0.5,79.2,79,62172,,,,,,,,,,
Rushforth Phycology,SR080446,Utah Lake,DWQ,UTAH LAKE GOSHEN BAY SOUTHWEST END,4917600,9/17/2008,Total Plankton Sample,,,Water column,Aphanizomenon flos-aquae,Cyanophyta,32,4,12.5,76.8,"4,685",1459200,,,,,,,,,,
Rushforth Phycology,SR080446,Utah Lake,DWQ,UTAH LAKE GOSHEN BAY SOUTHWEST END,4917600,9/17/2008,Total Plankton Sample,,,Water column,centric diatoms,Bacillariophyta,352,6,5.1,844.8,845,591360,,,,,,,,,,
Rushforth Phycology,SR080446,Utah Lake,DWQ,UTAH LAKE GOSHEN BAY SOUTHWEST END,4917600,9/17/2008,Total Plankton Sample,,,Water column,Ceratium hirundinella,Dinophyta,27,1,21.7,64.8,65,2522535,,,,,,,,,,
Rushforth Phycology,SR080446,Utah Lake,DWQ,UTAH LAKE GOSHEN BAY SOUTHWEST END,4917600,9/17/2008,Total Plankton Sample,,,Water column,Chroococcus turgidus,Cyanophyta,2,23,0,4.8,19,4800,,,,,,,,,,
Rushforth Phycology,SR080446,Utah Lake,DWQ,UTAH LAKE GOSHEN BAY SOUTHWEST END,4917600,9/17/2008,Total Plankton Sample,,,Water column,Closteriopsis longissima var. tropica,Chlorophyta,3,22,0.1,7.2,7,7200,,,,,,,,,,
Rushforth Phycology,SR080446,Utah Lake,DWQ,UTAH LAKE GOSHEN BAY SOUTHWEST END,4917600,9/17/2008,Total Plankton Sample,,,Water column,Cosmarium species,Chlorophyta,5,10,1.4,12,12,168000,,,,,,,,,,
Rushforth Phycology,SR080446,Utah Lake,DWQ,UTAH LAKE GOSHEN BAY SOUTHWEST END,4917600,9/17/2008,Total Plankton Sample,,,Water column,Crucigenia rectangularis,Chlorophyta,2,24,0,4.8,154,3360,,,,,,,,,,
Rushforth Phycology,SR080446,Utah Lake,DWQ,UTAH LAKE GOSHEN BAY SOUTHWEST END,4917600,9/17/2008,Total Plankton Sample,,,Water column,Kirchneriella species,Chlorophyta,3,8,2.8,7.2,173,320140.8,,,,,,,,,,
Rushforth Phycology,SR080446,Utah Lake,DWQ,UTAH LAKE GOSHEN BAY SOUTHWEST END,4917600,9/17/2008,Total Plankton Sample,,,Water column,Melosira granulata var. angustissima,Bacillariophyta,12,13,1.1,28.8,259,132480,,,,,,,,,,
Rushforth Phycology,SR080446,Utah Lake,DWQ,UTAH LAKE GOSHEN BAY SOUTHWEST END,4917600,9/17/2008,Total Plankton Sample,,,Water column,Microcystis aeruginosa,Cyanophyta,1,18,0.5,2.4,168,52800,,,,,,,,,,
Rushforth Phycology,SR080446,Utah Lake,DWQ,UTAH LAKE GOSHEN BAY SOUTHWEST END,4917600,9/17/2008,Total Plankton Sample,,,Water column,Microcystis incerta,Cyanophyta,24,5,7.4,57.6,"5,760",864000.1,,,,,,,,,,
Rushforth Phycology,SR080446,Utah Lake,DWQ,UTAH LAKE GOSHEN BAY SOUTHWEST END,4917600,9/17/2008,Total Plankton Sample,,,Water column,Oocystis borgei,Chlorophyta,12,14,1,28.8,115,115200,,,,,,,,,,
Rushforth Phycology,SR080446,Utah Lake,DWQ,UTAH LAKE GOSHEN BAY SOUTHWEST END,4917600,9/17/2008,Total Plankton Sample,,,Water column,Oscillatoria species,Cyanophyta,7,21,0.2,16.8,"1,394",18480,,,,,,,,,,
Rushforth Phycology,SR080446,Utah Lake,DWQ,UTAH LAKE GOSHEN BAY SOUTHWEST END,4917600,9/17/2008,Total Plankton Sample,,,Water column,Pediastrum species,Chlorophyta,2,9,2.5,4.8,101,288000,,,,,,,,,,
Rushforth Phycology,SR080446,Utah Lake,DWQ,UTAH LAKE GOSHEN BAY SOUTHWEST END,4917600,9/17/2008,Total Plankton Sample,,,Water column,pennate diatoms,Bacillariophyta,1169,2,19.3,2805.6,"2,806",2244480,,,,,,,,,,
Rushforth Phycology,SR080446,Utah Lake,DWQ,UTAH LAKE GOSHEN BAY SOUTHWEST END,4917600,9/17/2008,Total Plankton Sample,,,Water column,Phacus species,Euglenophyta,3,20,0.3,7.2,7,36000,,,,,,,,,,
Rushforth Phycology,SR080446,Utah Lake,DWQ,UTAH LAKE GOSHEN BAY SOUTHWEST END,4917600,9/17/2008,Total Plankton Sample,,,Water column,Pteromonas species,Chlorophyta,3,25,0,7.2,7,3312,,,,,,,,,,
Rushforth Phycology,SR080446,Utah Lake,DWQ,UTAH LAKE GOSHEN BAY SOUTHWEST END,4917600,9/17/2008,Total Plankton Sample,,,Water column,Scenedesmus bijuga,Chlorophyta,15,15,0.6,36,144,72000,,,,,,,,,,
Rushforth Phycology,SR080446,Utah Lake,DWQ,UTAH LAKE GOSHEN BAY SOUTHWEST END,4917600,9/17/2008,Total Plankton Sample,,,Water column,Scenedesmus dimorphus,Chlorophyta,11,19,0.3,26.4,106,36960,,,,,,,,,,
Rushforth Phycology,SR080446,Utah Lake,DWQ,UTAH LAKE GOSHEN BAY SOUTHWEST END,4917600,9/17/2008,Total Plankton Sample,,,Water column,Scenedesmus quadricauda,Chlorophyta,17,7,3.2,40.8,163,367200,,,,,,,,,,
Rushforth Phycology,SR080446,Utah Lake,DWQ,UTAH LAKE GOSHEN BAY SOUTHWEST END,4917600,9/17/2008,Total Plankton Sample,,,Water column,Schroederia setigera,Chlorophyta,6,12,1.2,14.4,14,144000,,,,,,,,,,
Rushforth Phycology,SR080446,Utah Lake,DWQ,UTAH LAKE GOSHEN BAY SOUTHWEST END,4917600,9/17/2008,Total Plankton Sample,,,Water column,Stephanodiscus niagarae,Bacillariophyta,2,11,1.3,4.8,5,153600,,,,,,,,,,
Rushforth Phycology,SR080446,Utah Lake,DWQ,UTAH LAKE GOSHEN BAY SOUTHWEST END,4917600,9/17/2008,Total Plankton Sample,,,Water column,Tetraedron minimum,Chlorophyta,6,17,0.5,14.4,14,54720,,,,,,,,,,
Rushforth Phycology,SR080448,Utah Lake,DWQ,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,4917520,9/17/2008,Total Plankton Sample,,,Water column,Ceratium hirundinella,Dinophyta,6,1,92.8,14.4,14,560563.3,,,,,,,,,,
Rushforth Phycology,SR080448,Utah Lake,DWQ,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,4917520,9/17/2008,Total Plankton Sample,,,Water column,Gomphosphaeria aponina,Cyanophyta,1,4,1.6,2.4,182,9600,,,,,,,,,,
Rushforth Phycology,SR080448,Utah Lake,DWQ,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,4917520,9/17/2008,Total Plankton Sample,,,Water column,Melosira granulata var. angustissima,Bacillariophyta,1,3,1.8,2.4,22,11040,,,,,,,,,,
Rushforth Phycology,SR080448,Utah Lake,DWQ,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,4917520,9/17/2008,Total Plankton Sample,,,Water column,Oscillatoria agardhii,Cyanophyta,1,2,2,2.4,137,12000,,,,,,,,,,
Rushforth Phycology,SR080448,Utah Lake,DWQ,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,4917520,9/17/2008,Total Plankton Sample,,,Water column,Oscillatoria species,Cyanophyta,2,6,0.9,4.8,398,5280,,,,,,,,,,
Rushforth Phycology,SR080448,Utah Lake,DWQ,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,4917520,9/17/2008,Total Plankton Sample,,,Water column,pennate diatoms,Bacillariophyta,3,5,1,7.2,7,5760,,,,,,,,,,
Rushforth Phycology,SR080447,Utah Lake,DWQ,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,9/17/2008,Total Plankton Sample,,,Water column,Dolichospermum flosaquae,Cyanophyta,3,8,0.5,3.6,133,136800,,,,,,,,,,
Rushforth Phycology,SR080447,Utah Lake,DWQ,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,9/17/2008,Total Plankton Sample,,,Water column,Anabaena spiroides var. crassa,Cyanophyta,196,1,56.4,235.2,"5,174",14405530,,,,,,,,,,
Rushforth Phycology,SR080447,Utah Lake,DWQ,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,9/17/2008,Total Plankton Sample,,,Water column,Ankistrodesmus convolutus,Chlorophyta,7,18,0,8.4,8,6594,,,,,,,,,,
Rushforth Phycology,SR080447,Utah Lake,DWQ,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,9/17/2008,Total Plankton Sample,,,Water column,Ankistrodesmus falcatus,Chlorophyta,4,20,0,4.8,5,3768,,,,,,,,,,
Rushforth Phycology,SR080447,Utah Lake,DWQ,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,9/17/2008,Total Plankton Sample,,,Water column,Aphanizomenon flos-aquae,Cyanophyta,250,2,22.3,300,"18,300",5700000,,,,,,,,,,
Rushforth Phycology,SR080447,Utah Lake,DWQ,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,9/17/2008,Total Plankton Sample,,,Water column,centric diatoms,Bacillariophyta,220,6,0.7,264,264,184800,,,,,,,,,,
Rushforth Phycology,SR080447,Utah Lake,DWQ,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,9/17/2008,Total Plankton Sample,,,Water column,Cosmarium species,Chlorophyta,3,10,0.2,3.6,4,50400,,,,,,,,,,
Rushforth Phycology,SR080447,Utah Lake,DWQ,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,9/17/2008,Total Plankton Sample,,,Water column,Gomphosphaeria aponina,Cyanophyta,2,15,0,2.4,182,9600,,,,,,,,,,
Rushforth Phycology,SR080447,Utah Lake,DWQ,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,9/17/2008,Total Plankton Sample,,,Water column,Melosira granulata,Bacillariophyta,2,12,0.1,2.4,19,23520,,,,,,,,,,
Rushforth Phycology,SR080447,Utah Lake,DWQ,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,9/17/2008,Total Plankton Sample,,,Water column,Melosira varians,Bacillariophyta,2,17,0,2.4,7,8400,,,,,,,,,,
Rushforth Phycology,SR080447,Utah Lake,DWQ,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,9/17/2008,Total Plankton Sample,,,Water column,Merismopedia species,Cyanophyta,2,19,0,2.4,149,4800,,,,,,,,,,
Rushforth Phycology,SR080447,Utah Lake,DWQ,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,9/17/2008,Total Plankton Sample,,,Water column,Microcystis incerta,Cyanophyta,5,9,0.4,6,600,90000,,,,,,,,,,
Rushforth Phycology,SR080447,Utah Lake,DWQ,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,9/17/2008,Total Plankton Sample,,,Water column,Oocystis borgei,Chlorophyta,2,16,0,2.4,10,9600,,,,,,,,,,
Rushforth Phycology,SR080447,Utah Lake,DWQ,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,9/17/2008,Total Plankton Sample,,,Water column,Oscillatoria amphibia,Cyanophyta,258,7,0.6,309.6,"14,861",154800,,,,,,,,,,
Rushforth Phycology,SR080447,Utah Lake,DWQ,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,9/17/2008,Total Plankton Sample,,,Water column,Oscillatoria species,Cyanophyta,1,23,0,1.2,100,1320,,,,,,,,,,
Rushforth Phycology,SR080447,Utah Lake,DWQ,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,9/17/2008,Total Plankton Sample,,,Water column,Pediastrum duplex,Chlorophyta,33,3,8.4,39.6,"1,663",2156775,,,,,,,,,,
Rushforth Phycology,SR080447,Utah Lake,DWQ,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,9/17/2008,Total Plankton Sample,,,Water column,pennate diatoms,Bacillariophyta,1466,4,5.5,1759.2,"1,759",1407360,,,,,,,,,,
Rushforth Phycology,SR080447,Utah Lake,DWQ,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,9/17/2008,Total Plankton Sample,,,Water column,Pteromonas species,Chlorophyta,6,21,0,7.2,7,3312,,,,,,,,,,
Rushforth Phycology,SR080447,Utah Lake,DWQ,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,9/17/2008,Total Plankton Sample,,,Water column,Scenedesmus bijuga,Chlorophyta,5,14,0,6,24,12000,,,,,,,,,,
Rushforth Phycology,SR080447,Utah Lake,DWQ,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,9/17/2008,Total Plankton Sample,,,Water column,Scenedesmus dimorphus,Chlorophyta,18,11,0.1,21.6,86,30240,,,,,,,,,,
Rushforth Phycology,SR080447,Utah Lake,DWQ,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,9/17/2008,Total Plankton Sample,,,Water column,Scenedesmus quadricauda,Chlorophyta,104,5,4.4,124.8,499,1123200,,,,,,,,,,
Rushforth Phycology,SR080447,Utah Lake,DWQ,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,9/17/2008,Total Plankton Sample,,,Water column,Tetraedron species,Chlorophyta,2,22,0,2.4,2,1920,,,,,,,,,,
Rushforth Phycology,SR080447,Utah Lake,DWQ,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,9/17/2008,Total Plankton Sample,,,Water column,Trachellomonas species 2,Euglenophyta,2,13,0.1,2.4,2,14400,,,,,,,,,,
Rushforth Phycology,SR080449,Utah Lake,DWQ,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,4917500,9/17/2008,Total Plankton Sample,,,Water column,Ceratium hirundinella,Dinophyta,1,4,4.9,1.2,1,46713.6,,,,,,,,,,
Rushforth Phycology,SR080449,Utah Lake,DWQ,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,4917500,9/17/2008,Total Plankton Sample,,,Water column,Oscillatoria agardhii,Cyanophyta,1,5,0.6,1.2,68,6000,,,,,,,,,,
Rushforth Phycology,SR080449,Utah Lake,DWQ,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,4917500,9/17/2008,Total Plankton Sample,,,Water column,Pediastrum duplex,Chlorophyta,2,3,13.9,2.4,101,130713.6,,,,,,,,,,
Rushforth Phycology,SR080449,Utah Lake,DWQ,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,4917500,9/17/2008,Total Plankton Sample,,,Water column,pennate diatoms,Bacillariophyta,1,6,0.1,1.2,1,960,,,,,,,,,,
